935454.45085741,4262068.57923517
935365.55067959,4261902.06779103
935144.71134903,4262034.71250077
934960.56098074,4262219.56842604
934810.27734683,4262445.34665537
934611.31028222,4262837.63632884
934897.06085372,4262837.63632884
934996.54438602,4262662.65820111
935235.02264078,4262323.28530013
935454.45085741,4262068.57923517
